id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3333,34,technician,single,secondary,no,2079,yes,no,unknown,20,may,114,1,-1,0,unknown,0
222989,39,blue-collar,single,secondary,no,3201,yes,no,cellular,15,may,98,1,352,1,failure,0
353066,44,management,divorced,tertiary,no,948,yes,no,unknown,6,may,185,1,-1,0,unknown,0
686233,31,technician,single,secondary,no,1522,no,no,cellular,18,nov,111,3,-1,0,unknown,0
671586,43,management,divorced,tertiary,no,7,yes,no,unknown,16,jun,71,2,-1,0,unknown,0
371850,36,technician,married,secondary,no,0,no,no,cellular,18,aug,108,2,-1,0,unknown,0
368785,36,housemaid,married,tertiary,no,1397,yes,no,unknown,6,may,91,1,-1,0,unknown,0
61807,72,retired,married,secondary,no,6253,no,no,cellular,4,aug,113,2,-1,0,unknown,0
315968,38,entrepreneur,married,secondary,no,763,no,no,unknown,16,jun,138,2,-1,0,unknown,0
208173,37,blue-collar,married,secondary,no,47,yes,yes,unknown,26,may,754,3,-1,0,unknown,0
218762,29,services,single,secondary,no,3145,no,no,cellular,16,jul,263,1,180,4,success,1
258408,34,technician,single,tertiary,no,2481,no,no,cellular,12,aug,129,4,-1,0,unknown,0
128799,38,blue-collar,divorced,primary,no,854,no,no,unknown,2,jun,518,4,-1,0,unknown,0
353443,33,technician,married,tertiary,no,63,no,no,cellular,28,aug,76,3,-1,0,unknown,0
24811,54,admin.,married,unknown,no,797,yes,no,cellular,18,nov,101,1,-1,0,unknown,0
28873,51,management,married,tertiary,no,4174,no,no,cellular,6,oct,572,1,148,1,failure,1
595861,36,student,married,secondary,no,2666,yes,no,cellular,25,aug,82,2,102,2,failure,0
439637,49,management,married,secondary,no,1160,yes,yes,unknown,27,may,181,2,-1,0,unknown,0
262190,30,management,single,tertiary,no,33,yes,yes,cellular,16,jul,101,1,-1,0,unknown,0
332238,33,blue-collar,married,primary,no,1330,yes,no,cellular,9,jul,166,1,-1,0,unknown,0
141027,52,blue-collar,married,primary,no,0,no,no,unknown,3,jul,327,1,-1,0,unknown,0
627167,32,unemployed,married,secondary,no,0,yes,no,unknown,26,may,175,1,-1,0,unknown,0
361087,30,technician,single,secondary,no,0,no,no,cellular,22,aug,157,2,-1,0,unknown,0
15039,33,admin.,married,secondary,no,-106,yes,yes,cellular,23,jul,106,2,-1,0,unknown,0
142124,54,management,single,tertiary,no,583,no,no,cellular,9,nov,136,2,96,3,failure,0
682547,46,self-employed,married,tertiary,no,805,no,no,cellular,6,feb,138,2,-1,0,unknown,0
671352,33,management,married,tertiary,no,469,no,no,cellular,26,aug,10,15,-1,0,unknown,0
458172,37,services,single,secondary,no,3531,no,no,unknown,11,jun,635,6,-1,0,unknown,0
601722,32,blue-collar,married,primary,no,0,yes,no,unknown,28,may,197,1,-1,0,unknown,0
82512,42,management,single,tertiary,no,862,no,no,cellular,13,aug,87,2,-1,0,unknown,0
198266,29,technician,single,secondary,no,1559,yes,no,cellular,6,apr,468,2,280,5,other,0
428738,31,technician,married,secondary,no,1301,yes,no,cellular,20,nov,169,2,-1,0,unknown,0
12054,40,blue-collar,single,secondary,no,1161,yes,no,unknown,8,may,143,2,-1,0,unknown,0
534879,33,management,married,tertiary,no,0,no,no,cellular,21,aug,121,6,-1,0,unknown,0
84098,49,admin.,married,primary,no,-15,no,no,unknown,8,may,124,1,-1,0,unknown,0
61891,34,services,married,unknown,no,-624,yes,no,cellular,17,nov,75,1,-1,0,unknown,0
141666,29,student,single,tertiary,no,659,no,no,cellular,4,feb,125,4,-1,0,unknown,0
124851,38,blue-collar,married,secondary,no,668,yes,no,cellular,16,apr,173,1,-1,0,unknown,0
518711,31,management,married,secondary,no,1331,yes,no,cellular,4,may,157,2,278,4,failure,0
588104,30,management,single,tertiary,no,26,no,no,cellular,22,aug,39,2,-1,0,unknown,0
654305,34,technician,married,secondary,no,334,yes,no,unknown,20,jun,9,13,-1,0,unknown,0
400516,28,management,single,tertiary,no,1028,yes,no,cellular,13,may,431,1,358,2,other,0
327511,32,management,single,tertiary,no,10,no,no,cellular,25,aug,97,4,-1,0,unknown,0
500853,50,technician,divorced,tertiary,no,-1455,yes,no,unknown,3,jun,169,2,-1,0,unknown,0
550709,53,management,married,secondary,no,3455,no,no,cellular,29,jul,81,4,-1,0,unknown,0
129041,36,blue-collar,married,secondary,no,1373,yes,no,unknown,20,jun,23,1,-1,0,unknown,0
179803,44,management,married,tertiary,no,681,no,no,cellular,18,aug,97,4,-1,0,unknown,0
518408,28,self-employed,single,secondary,no,20,no,no,cellular,30,jan,125,1,-1,0,unknown,0
662305,37,management,single,tertiary,no,96,no,no,cellular,4,feb,145,2,-1,0,unknown,0
629075,31,technician,single,secondary,no,1655,yes,yes,cellular,9,jul,568,4,-1,0,unknown,0
492923,30,management,single,tertiary,no,574,no,no,cellular,13,aug,103,4,-1,0,unknown,0
224008,47,technician,married,secondary,no,0,no,no,cellular,29,aug,76,2,-1,0,unknown,0
19497,41,blue-collar,married,primary,no,0,yes,no,unknown,7,may,166,7,-1,0,unknown,0
399894,33,management,single,tertiary,no,0,no,no,cellular,20,nov,108,4,-1,0,unknown,0
295391,46,admin.,married,secondary,no,1037,yes,no,cellular,31,jul,6,7,-1,0,unknown,0
392299,58,unemployed,married,secondary,no,1586,no,no,cellular,7,jul,39,2,-1,0,unknown,0
668175,48,unemployed,divorced,secondary,no,11219,yes,no,unknown,4,jun,469,1,-1,0,unknown,0
149104,63,entrepreneur,married,secondary,no,0,no,no,unknown,18,may,103,1,-1,0,unknown,0
172802,48,management,married,tertiary,no,5348,no,no,unknown,18,jun,105,1,-1,0,unknown,0
186151,52,housemaid,divorced,unknown,no,935,no,no,cellular,28,jul,82,9,-1,0,unknown,0
314453,54,admin.,married,secondary,no,1464,yes,no,unknown,3,jun,100,7,-1,0,unknown,0
327260,41,management,married,tertiary,no,11103,yes,no,cellular,18,may,65,1,-1,0,unknown,0
739801,33,blue-collar,married,secondary,no,-9,yes,no,unknown,27,may,100,4,-1,0,unknown,0
95974,26,blue-collar,married,secondary,no,-12,yes,no,unknown,9,may,168,1,-1,0,unknown,0
282710,37,technician,married,secondary,no,5115,yes,no,unknown,13,may,152,4,-1,0,unknown,0
560952,38,unemployed,married,secondary,no,705,yes,no,cellular,18,nov,157,2,-1,0,unknown,0
554647,48,blue-collar,married,primary,no,-57,yes,no,unknown,20,jun,168,4,-1,0,unknown,0
635897,43,management,divorced,tertiary,no,648,yes,no,telephone,25,jul,145,2,-1,0,unknown,0
80985,44,management,single,tertiary,no,733,yes,no,cellular,15,jun,78,4,99,2,success,1
213819,34,blue-collar,married,secondary,no,1311,yes,no,cellular,25,jul,918,3,-1,0,unknown,0
660365,36,services,single,secondary,no,1770,yes,no,unknown,2,jun,166,1,-1,0,unknown,0
600109,53,technician,married,tertiary,no,2489,no,no,telephone,23,sep,562,3,-1,0,unknown,1
660415,40,services,married,secondary,no,1352,no,no,unknown,20,jun,50,3,-1,0,unknown,0
558428,36,technician,single,secondary,no,1173,yes,yes,unknown,17,jun,81,2,-1,0,unknown,0
509565,52,technician,married,secondary,no,-295,yes,no,unknown,27,may,132,1,-1,0,unknown,0
34127,52,blue-collar,married,primary,no,-219,yes,yes,telephone,15,may,11,11,-1,0,unknown,0
672226,43,management,married,tertiary,no,3371,yes,no,cellular,13,aug,138,2,-1,0,unknown,0
498616,41,admin.,single,secondary,no,351,yes,no,cellular,9,jul,89,1,-1,0,unknown,0
167209,33,unemployed,single,tertiary,no,796,no,no,cellular,29,jan,635,1,-1,0,unknown,0
122073,54,housemaid,married,primary,no,2682,no,no,unknown,12,jun,149,1,-1,0,unknown,0
274532,56,blue-collar,married,primary,no,0,yes,no,telephone,23,jul,96,5,-1,0,unknown,0
349755,34,technician,married,secondary,no,1354,yes,no,unknown,23,may,178,1,-1,0,unknown,0
4469,59,management,married,tertiary,no,1077,no,no,cellular,1,jun,113,1,-1,0,unknown,0
341964,53,management,married,tertiary,no,0,no,no,cellular,18,aug,91,1,-1,0,unknown,0
537954,39,management,married,secondary,no,5709,no,no,unknown,11,jun,441,2,-1,0,unknown,0
682140,46,management,married,tertiary,no,543,no,no,cellular,14,aug,97,5,-1,0,unknown,0
701071,39,admin.,married,secondary,no,18,no,yes,cellular,31,jul,49,10,-1,0,unknown,0
678490,56,technician,married,secondary,no,2745,no,no,telephone,8,jul,185,1,-1,0,unknown,0
254470,31,management,married,tertiary,no,710,yes,no,cellular,18,may,8,5,-1,0,unknown,0
670806,55,technician,divorced,secondary,no,-257,yes,yes,unknown,12,jun,509,3,-1,0,unknown,0
517413,56,blue-collar,married,primary,no,853,no,no,cellular,14,aug,119,3,-1,0,unknown,0
92918,33,services,single,secondary,no,489,yes,no,cellular,8,may,712,1,-1,0,unknown,1
447946,54,blue-collar,married,secondary,no,771,yes,no,unknown,15,may,604,2,-1,0,unknown,0
669899,33,management,married,tertiary,no,0,no,no,cellular,22,aug,82,7,-1,0,unknown,0
8103,52,admin.,married,secondary,no,434,yes,no,unknown,17,nov,88,1,-1,0,unknown,0
35707,43,entrepreneur,divorced,unknown,no,528,no,yes,cellular,25,jul,80,1,-1,0,unknown,0
426106,45,admin.,married,secondary,no,1326,no,no,cellular,25,aug,86,5,-1,0,unknown,0
214074,35,management,married,tertiary,no,860,no,no,cellular,18,nov,99,3,111,4,other,0
545855,48,services,married,secondary,no,431,yes,no,cellular,15,jul,113,1,-1,0,unknown,0
561480,28,admin.,single,secondary,no,-232,yes,yes,unknown,6,jun,108,1,-1,0,unknown,0
52394,41,blue-collar,married,secondary,no,1387,yes,no,unknown,8,may,161,2,-1,0,unknown,0
652508,33,blue-collar,single,secondary,no,948,yes,no,cellular,17,apr,225,3,-1,0,unknown,0
17242,36,admin.,married,secondary,no,526,yes,no,unknown,20,jun,13,2,-1,0,unknown,0
294778,43,technician,married,tertiary,no,-199,yes,no,cellular,20,aug,113,4,-1,0,unknown,0
138516,36,blue-collar,married,secondary,no,-129,yes,no,cellular,18,may,176,1,-1,0,unknown,0
570918,54,services,married,secondary,no,-1379,yes,no,unknown,5,may,188,1,-1,0,unknown,0
463502,48,admin.,single,secondary,no,791,yes,no,cellular,5,feb,607,1,8,1,other,0
91823,49,technician,married,secondary,no,-3,no,no,unknown,8,may,128,1,-1,0,unknown,0
678619,42,unemployed,married,secondary,no,732,yes,no,cellular,29,jan,736,1,-1,0,unknown,0
660346,27,blue-collar,single,secondary,yes,-2,no,no,unknown,13,may,147,1,-1,0,unknown,0
695800,37,blue-collar,divorced,primary,no,867,yes,no,unknown,15,may,466,1,-1,0,unknown,0
385288,48,blue-collar,married,unknown,no,0,no,no,cellular,11,may,22,5,-1,0,unknown,0
718717,45,blue-collar,married,primary,no,48,no,no,cellular,12,may,524,7,371,2,failure,0
66325,59,management,married,tertiary,no,1257,no,no,cellular,2,mar,686,1,187,10,success,0
146346,48,blue-collar,married,primary,no,0,no,no,cellular,8,sep,101,1,-1,0,unknown,0
415475,34,management,single,tertiary,no,8,yes,no,unknown,30,may,89,4,-1,0,unknown,0
184824,58,admin.,married,unknown,no,4853,no,no,cellular,7,aug,159,7,-1,0,unknown,0
22241,49,blue-collar,married,secondary,no,2696,yes,no,unknown,30,may,442,1,-1,0,unknown,0
494156,35,services,married,tertiary,no,556,yes,no,cellular,29,jan,313,3,-1,0,unknown,0
506346,30,management,single,tertiary,no,2876,no,no,cellular,5,aug,245,1,-1,0,unknown,0
129764,39,services,married,secondary,no,-146,yes,yes,cellular,14,jul,112,4,-1,0,unknown,0
298828,27,student,single,tertiary,no,6574,no,no,cellular,4,may,562,1,89,3,success,1
675255,36,admin.,married,secondary,no,757,yes,no,unknown,8,may,1022,2,-1,0,unknown,0
129929,61,retired,married,secondary,no,9299,no,no,cellular,9,sep,712,4,-1,0,unknown,1
441943,36,blue-collar,married,secondary,no,985,no,no,cellular,31,jul,867,7,-1,0,unknown,0
170776,33,services,married,secondary,no,0,yes,no,cellular,5,may,195,1,-1,0,unknown,0
622612,28,unemployed,single,tertiary,no,565,no,no,cellular,29,jan,528,1,-1,0,unknown,1
407483,30,management,single,tertiary,no,1855,no,no,cellular,29,jan,117,3,-1,0,unknown,0
328480,50,management,married,tertiary,no,-199,yes,yes,unknown,27,may,198,1,-1,0,unknown,0
329897,46,blue-collar,married,secondary,no,3111,yes,no,unknown,6,jun,522,5,-1,0,unknown,0
308030,46,management,married,secondary,no,5993,no,no,cellular,21,nov,45,2,-1,0,unknown,0
635789,33,blue-collar,single,secondary,no,179,yes,no,cellular,25,jul,537,1,-1,0,unknown,0
123889,46,self-employed,married,unknown,no,2137,yes,no,unknown,30,may,164,1,-1,0,unknown,0
718704,50,management,married,tertiary,no,24,no,no,unknown,5,jun,565,1,-1,0,unknown,0
671113,51,technician,married,secondary,no,0,no,no,cellular,26,aug,73,7,-1,0,unknown,0
175973,49,blue-collar,married,primary,no,931,no,no,cellular,17,jun,135,3,-1,0,unknown,0
468642,57,technician,married,secondary,no,688,no,no,cellular,20,aug,393,2,-1,0,unknown,0
466786,41,management,married,tertiary,no,2453,no,no,cellular,7,aug,99,5,-1,0,unknown,0
384539,61,services,married,secondary,no,488,no,no,telephone,21,apr,108,2,-1,0,unknown,0
215113,45,blue-collar,married,secondary,no,771,yes,no,unknown,14,may,221,2,-1,0,unknown,0
282963,48,self-employed,married,secondary,no,7,yes,no,cellular,18,nov,104,1,-1,0,unknown,0
359648,33,management,single,tertiary,no,-307,yes,yes,unknown,26,may,103,2,-1,0,unknown,0
634899,48,management,married,primary,no,618,yes,yes,unknown,7,may,103,1,-1,0,unknown,0
60314,57,management,married,tertiary,no,809,yes,no,cellular,30,jul,718,2,-1,0,unknown,1
399024,37,technician,single,secondary,no,563,yes,no,cellular,14,may,6,5,-1,0,unknown,0
383667,35,technician,married,secondary,no,463,no,no,cellular,19,aug,101,4,-1,0,unknown,0
659817,31,blue-collar,married,secondary,no,4793,yes,no,unknown,20,jun,1177,5,-1,0,unknown,0
305431,44,admin.,married,secondary,no,-113,no,no,cellular,7,jul,39,11,-1,0,unknown,0
150267,40,technician,married,secondary,no,784,yes,no,unknown,5,jun,92,2,-1,0,unknown,0
186289,31,self-employed,single,secondary,no,1646,yes,no,cellular,6,may,104,1,273,4,failure,0
119978,53,management,married,tertiary,no,1064,no,no,cellular,11,aug,109,2,-1,0,unknown,0
497730,48,admin.,divorced,primary,no,1296,yes,no,unknown,13,may,622,2,-1,0,unknown,0
697847,30,management,married,tertiary,no,223,no,no,cellular,28,jan,127,2,-1,0,unknown,0
78435,31,blue-collar,single,secondary,no,805,yes,no,cellular,18,may,193,2,-1,0,unknown,0
358132,44,blue-collar,married,secondary,no,-921,yes,no,unknown,23,may,115,4,-1,0,unknown,0
356426,41,services,married,secondary,no,-22,yes,no,unknown,23,may,165,2,-1,0,unknown,0
131361,37,technician,single,tertiary,no,12,no,no,cellular,27,aug,119,4,-1,0,unknown,0
213892,49,technician,divorced,tertiary,no,1373,yes,no,cellular,21,jul,71,11,-1,0,unknown,0
346598,31,management,single,tertiary,no,0,no,no,cellular,19,aug,110,3,-1,0,unknown,0
113008,59,retired,married,primary,no,0,no,no,cellular,11,jul,121,2,-1,0,unknown,0
72760,59,technician,married,secondary,no,1,no,no,cellular,28,jul,585,2,181,2,success,1
297132,40,admin.,married,secondary,no,4053,no,no,cellular,7,jul,90,1,-1,0,unknown,0
713026,54,retired,married,tertiary,no,1154,yes,no,unknown,12,may,109,5,-1,0,unknown,0
56616,45,services,married,secondary,no,-455,no,no,cellular,31,jul,161,3,-1,0,unknown,0
42179,51,blue-collar,divorced,unknown,no,12,no,yes,unknown,18,jun,8,2,-1,0,unknown,0
99481,35,blue-collar,married,primary,no,-230,no,yes,cellular,7,jul,141,2,-1,0,unknown,0
398592,30,management,single,tertiary,no,10,no,no,cellular,25,aug,99,1,105,3,success,0
442445,38,technician,married,secondary,no,925,no,no,unknown,12,jun,850,4,-1,0,unknown,1
208799,37,management,single,tertiary,no,3810,yes,no,telephone,5,mar,131,2,-1,0,unknown,0
337598,49,housemaid,married,primary,no,3640,no,no,unknown,16,jun,107,1,-1,0,unknown,0
713217,32,management,married,secondary,no,865,yes,no,cellular,23,apr,139,3,160,1,other,0
749287,41,admin.,married,secondary,no,2869,no,no,unknown,3,jun,440,1,-1,0,unknown,0
404908,38,management,married,tertiary,no,1489,no,no,unknown,6,may,174,2,-1,0,unknown,0
294599,25,admin.,married,primary,no,-103,yes,no,cellular,30,jul,11,19,-1,0,unknown,0
346616,42,admin.,single,secondary,no,664,yes,no,cellular,17,apr,72,4,150,5,failure,0
85996,36,admin.,married,secondary,no,1239,yes,yes,cellular,7,jul,103,3,-1,0,unknown,0
434690,24,admin.,single,secondary,no,0,yes,no,cellular,20,apr,119,1,-1,0,unknown,0
167079,37,technician,married,tertiary,no,112,no,no,cellular,27,aug,70,6,-1,0,unknown,0
16980,45,management,married,tertiary,no,37,yes,yes,cellular,17,nov,597,1,-1,0,unknown,0
45420,30,retired,married,primary,no,1065,no,yes,cellular,15,jul,109,2,-1,0,unknown,0
236006,28,blue-collar,married,secondary,no,16,yes,no,telephone,9,feb,49,6,-1,0,unknown,0
112198,32,management,single,tertiary,no,1531,yes,no,unknown,13,may,462,3,-1,0,unknown,0
340531,21,student,single,secondary,no,1704,yes,no,unknown,14,sep,6,1,-1,0,unknown,0
458882,36,management,single,tertiary,no,0,no,no,cellular,7,aug,119,2,-1,0,unknown,0
633560,60,retired,married,tertiary,no,-1490,yes,yes,unknown,30,may,102,1,-1,0,unknown,0
82247,38,unemployed,married,secondary,no,0,no,no,cellular,29,jan,125,2,-1,0,unknown,0
22551,37,blue-collar,married,secondary,no,529,yes,no,cellular,12,may,106,1,351,2,failure,0
346426,35,management,married,tertiary,no,24,no,no,cellular,14,aug,169,2,-1,0,unknown,0
636432,58,management,married,primary,no,0,no,no,cellular,14,jul,121,3,-1,0,unknown,0
195868,44,blue-collar,married,secondary,no,3,no,no,unknown,5,may,173,1,-1,0,unknown,0
456272,52,management,married,tertiary,no,763,no,no,cellular,29,jan,100,1,-1,0,unknown,0
155495,26,technician,single,tertiary,no,-220,yes,no,cellular,18,may,103,2,-1,0,unknown,0
7577,29,management,married,tertiary,no,2196,yes,no,cellular,13,may,9,2,-1,0,unknown,0
307510,53,services,divorced,secondary,no,1382,no,no,unknown,17,jun,927,2,-1,0,unknown,0
616922,33,management,married,tertiary,no,1836,yes,no,unknown,15,may,599,10,-1,0,unknown,0
88824,36,self-employed,married,secondary,no,2812,yes,no,unknown,3,jun,157,1,-1,0,unknown,0
383365,46,housemaid,divorced,secondary,no,-19,yes,yes,cellular,21,jul,899,4,-1,0,unknown,0
209366,58,management,divorced,tertiary,no,3975,no,no,telephone,18,nov,1073,1,110,4,failure,1
38677,43,management,married,tertiary,no,3293,no,no,cellular,11,jul,1397,2,-1,0,unknown,1
612330,51,management,married,tertiary,no,-195,yes,yes,cellular,20,nov,111,2,-1,0,unknown,0
527579,37,admin.,married,secondary,no,587,no,no,cellular,2,feb,69,1,-1,0,unknown,0
18988,69,retired,married,unknown,no,648,no,no,cellular,23,sep,156,1,184,2,failure,0
324507,44,blue-collar,married,unknown,no,-711,yes,no,unknown,26,may,115,1,-1,0,unknown,0
127278,30,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,201,1,355,2,other,0
88414,34,management,married,tertiary,no,0,yes,no,cellular,2,feb,137,2,-1,0,unknown,0
62236,30,management,single,tertiary,no,651,yes,yes,cellular,20,apr,621,3,-1,0,unknown,0
515656,54,services,divorced,tertiary,no,1185,no,no,cellular,18,nov,677,1,-1,0,unknown,0
567324,57,management,married,tertiary,no,3932,no,no,unknown,18,jun,67,2,-1,0,unknown,0
678857,36,blue-collar,married,secondary,no,1140,yes,no,cellular,14,may,174,1,-1,0,unknown,0
273246,26,admin.,married,secondary,no,26,yes,yes,cellular,18,jul,437,3,-1,0,unknown,0
276015,37,services,married,secondary,no,0,no,yes,cellular,26,aug,111,3,-1,0,unknown,0
130389,35,services,married,tertiary,no,12223,yes,no,cellular,19,nov,117,1,-1,0,unknown,0
289267,36,management,single,tertiary,no,1781,no,no,cellular,12,aug,75,2,-1,0,unknown,0
523884,57,retired,married,secondary,no,2070,no,no,cellular,4,feb,524,1,1,1,success,0
44381,32,management,married,tertiary,no,5340,no,no,cellular,10,aug,454,2,102,2,success,1
91988,47,admin.,married,secondary,no,1868,yes,no,unknown,27,may,97,2,-1,0,unknown,0
62262,33,admin.,married,secondary,no,4902,yes,no,cellular,18,may,59,1,180,1,failure,0
740058,41,admin.,divorced,secondary,no,725,yes,no,cellular,4,aug,611,1,-1,0,unknown,1
182043,72,retired,married,primary,no,951,no,no,cellular,21,apr,423,1,-1,0,unknown,1
358409,37,management,single,tertiary,no,2139,no,no,cellular,5,aug,633,4,-1,0,unknown,0
517613,31,unemployed,single,secondary,no,845,no,no,cellular,19,nov,98,1,-1,0,unknown,0
405649,35,self-employed,married,tertiary,no,1184,no,no,cellular,28,sep,216,3,114,2,failure,1
